ID;SAFRA;CEP;IDADE;GENERO;RENDA;SCORE_F1;SCORE_F2;IND_BOM
1870;201905;88025544;26;M;3600.0;892.0;732.0;1
1871;201905;9850020;51;M;19000.0;890.0;777.0;0
1872;201906;9320055;49;M;5200.0;524.0;771.0;1
1873;201908;36013100;34;F;5000.0;778.0;662.0;1
1874;201907;89010220;25;M;1800.0;708.0;693.0;1
1875;201908;26580050;42;M;2000.0;559.0;658.0;1
1876;201906;85818580;25;M;2300.0;683.0;628.0;0
1877;201909;25675541;39;M;4200.0;660.0;616.0;0
1878;201908;50960060;33;M;2000.0;176.0;594.0;0
1879;201906;30380232;34;M;4000.0;437.0;805.0;1
1880;201908;48330000;22;F;3100.0;696.0;672.0;1
1881;201908;89843000;27;F;1990.0;686.0;721.0;0
1882;201905;80060070;27;F;1200.0;534.0;742.0;1
1883;201908;31260020;40;F;4000.0;708.0;716.0;1
1884;201908;5036040;28;F;3800.0;306.0;679.0;0
1885;201908;4036000;28;M;2000.0;479.0;539.0;1
1886;201908;21073185;41;F;3000.0;579.0;667.0;1
1887;201906;89703080;24;M;1970.0;576.0;638.0;0
1888;201907;81920215;27;F;2175.0;784.0;709.0;1
1889;201907;59215000;28;F;998.0;738.0;614.0;1
1890;201908;34012690;33;F;3200.0;563.0;770.0;1
1891;201905;29060170;31;M;5000.0;168.0;614.0;1
1892;201906;22753530;39;M;6200.0;786.0;686.0;1
1893;201906;87114100;23;F;2000.0;814.0;704.0;1
1894;201908;22783140;41;F;1300.0;501.0;588.0;0
1895;201906;14090140;51;F;6750.0;478.0;774.0;1
1896;201907;26310055;40;M;3800.0;851.0;714.0;1
1897;201908;35501062;30;F;2000.0;431.0;649.0;0
1898;201906;58200000;26;M;2000.0;392.0;644.0;0
1899;201906;58200000;26;M;1600.0;358.0;644.0;0
1900;201909;85915000;26;M;4000.0;830.0;722.0;1
1901;201906;83708020;27;M;7000.0;392.0;563.0;0
1902;201907;95560000;28;M;2200.0;612.0;686.0;1
1903;201907;95560000;28;M;2200.0;598.0;686.0;1
1904;201905;27541020;55;F;4100.0;668.0;815.0;1
1905;201907;58062066;26;M;3100.0;820.0;628.0;1
1906;201906;35501351;30;M;3000.0;549.0;707.0;1
1907;201908;33350000;30;M;2500.0;607.0;743.0;0
1908;201908;2536000;52;F;7000.0;895.0;793.0;1
1909;201905;58408103;32;M;1800.0;556.0;756.0;1
1910;201909;20750070;42;M;2600.0;630.0;683.0;1
1911;201909;85814295;24;M;1800.0;515.0;653.0;0
1912;201907;55641120;31;M;4000.0;428.0;507.0;1
1913;201906;24937325;40;F;5000.0;440.0;678.0;1
1914;201908;38748626;31;M;8500.0;440.0;817.0;1
1915;201905;27580000;38;F;2000.0;699.0;512.0;0
1916;201905;88840000;28;F;2500.0;215.0;765.0;0
1917;201906;65066320;30;F;2120.0;445.0;566.0;1
1918;201908;88215000;29;M;1300.0;538.0;723.0;1
1919;201909;53130260;33;M;1100.0;479.0;616.0;1
1920;201908;4010100;26;M;2400.0;434.0;809.0;1
1921;201908;89204400;21;F;1400.0;587.0;647.0;1
1922;201907;89045700;27;F;2500.0;655.0;747.0;1
1923;201907;2913060;53;M;6000.0;478.0;711.0;1
1924;201905;55460000;28;M;2300.0;696.0;744.0;1
1925;201909;53439330;29;M;2356.0;384.0;517.0;1
1926;201906;26545200;40;M;10000.0;571.0;692.0;1
1927;201907;4413040;54;F;3000.0;492.0;629.0;1
1928;201909;81820010;23;M;5900.0;584.0;729.0;1
1929;201909;37470000;34;F;1900.0;800.0;702.0;1
1930;201909;95720000;25;F;2200.0;685.0;629.0;0
1931;201909;81900350;25;F;2400.0;875.0;626.0;0
1932;201907;87020090;22;F;3120.0;725.0;619.0;0
1933;201908;88032273;27;M;1710.0;842.0;711.0;1
1934;201908;36415000;31;F;1000.0;487.0;557.0;1
1935;201907;88133592;27;F;5300.0;730.0;619.0;1
1936;201908;24350047;40;F;2500.0;254.0;778.0;0
1937;201905;37140000;28;M;2000.0;626.0;701.0;1
1938;201909;54150190;29;F;1400.0;457.0;583.0;0
1939;201905;87800000;25;F;3500.0;669.0;636.0;1
1940;201909;89245000;26;M;5700.0;848.0;702.0;1
1941;201907;88134030;23;F;2500.0;571.0;629.0;0
1942;201909;89670000;28;M;2000.0;584.0;689.0;1
1943;201907;24110650;39;M;3000.0;608.0;812.0;1
1944;201907;85570000;26;F;6000.0;518.0;724.0;1
1945;201906;88160282;27;F;1300.0;627.0;754.0;1
1946;201906;88160282;27;F;1300.0;601.0;754.0;1
1947;201908;4067041;52;F;8000.0;733.0;750.0;1
1948;201908;25850000;38;F;2877.0;812.0;699.0;1
1949;201909;39625000;30;F;2400.0;157.0;631.0;1
1950;201908;12234130;33;M;4970.0;721.0;704.0;1
1951;201908;35740000;32;M;1774.34;433.0;711.0;1
1952;201908;12243690;61;F;19200.0;809.0;816.0;1
1953;201907;88058045;25;F;2400.0;624.0;607.0;1
1954;201908;89290317;25;M;1500.0;736.0;724.0;1
1955;201909;12230087;52;M;5000.0;622.0;510.0;1
1956;201905;81540480;27;F;1400.0;773.0;667.0;1
1957;201909;88735000;21;M;1100.0;538.0;677.0;1
1958;201909;37705212;30;M;2500.0;622.0;587.0;0
1959;201909;35588000;32;M;3300.0;244.0;613.0;0
1960;201906;86100000;26;F;4300.0;517.0;606.0;1
1961;201907;7130510;39;F;10000.0;551.0;668.0;1
1962;201907;7130510;39;F;10000.0;478.0;668.0;1
1963;201909;57083510;28;M;5400.0;731.0;515.0;1
1964;201906;36415000;30;M;1885.0;797.0;730.0;1
1965;201909;39508000;33;F;1500.0;543.0;791.0;1
1966;201909;39508000;33;;2131.35;433.0;791.0;1
1967;201908;37580000;30;F;3000.0;314.0;610.0;1
1968;201907;58115000;31;M;1800.0;694.0;744.0;1
1969;201906;27523300;32;M;4800.0;693.0;891.0;1
1970;201907;87301334;29;F;4500.0;783.0;795.0;1
1971;201907;8022130;55;M;2000.0;759.0;744.0;1
1972;201905;88020303;26;M;4500.0;808.0;621.0;1
1973;201905;27600000;39;M;1917.0;722.0;721.0;1
1974;201906;18120000;52;M;2115.51;359.0;635.0;0
1975;201906;29942035;38;M;3200.0;573.0;710.0;1
1976;201909;29109420;38;M;4768.0;271.0;553.0;1
1977;201907;24130616;46;F;2500.0;528.0;684.0;1
1978;201907;78556054;26;M;2200.0;867.0;749.0;1
1979;201909;22431050;39;F;5000.0;707.0;784.0;1
1980;201909;88360000;27;F;3422.0;724.0;593.0;1
1981;201905;21220301;40;M;10000.0;48.0;634.0;0
1982;201907;35590000;30;F;2200.0;271.0;699.0;1
1983;201905;89060300;26;M;2600.0;747.0;687.0;1
1984;201907;53080790;30;M;1200.0;384.0;723.0;0
1985;201906;55360000;27;M;2500.99;881.0;745.0;0
1986;201905;7273000;52;M;8500.0;707.0;722.0;1
1987;201909;82720080;26;M;1650.0;255.0;592.0;1
1988;201907;58703075;30;F;4000.0;663.0;723.0;1
1989;201909;88790000;26;F;3500.0;529.0;546.0;1
1990;201907;29164335;37;F;2000.0;674.0;634.0;0
1991;201908;36920000;27;M;2000.0;929.0;763.0;1
1992;201907;23903125;37;M;3500.0;636.0;681.0;1
1993;201909;35740000;31;F;4000.0;826.0;801.0;1
1994;201909;28110000;39;M;1600.0;378.0;667.0;1
1995;201908;25560480;38;F;2000.0;493.0;766.0;1
1996;201905;87310650;27;F;1600.0;325.0;513.0;0
1997;201906;83605090;24;M;1500.0;475.0;654.0;1
1998;201909;84061430;26;M;3000.0;817.0;674.0;1
1999;201908;30810570;30;M;1800.0;650.0;730.0;1
2000;201907;35057210;31;M;3000.0;436.0;649.0;1
2001;201909;88056481;25;F;1800.0;907.0;763.0;1
2002;201907;20550012;39;M;5500.0;451.0;656.0;0
2003;201909;89340000;25;M;1500.0;213.0;427.0;0
2004;201905;89138000;26;F;2500.0;582.0;540.0;1
2005;201909;24240181;38;F;3000.0;677.0;754.0;1
2006;201907;86050620;24;M;1200.0;573.0;520.0;1
2007;201905;58807275;31;M;2300.0;378.0;711.0;0
2008;201906;11350180;53;M;3000.0;495.0;726.0;1
2009;201908;53413490;31;F;1016.0;485.0;765.0;0
2010;201907;24735077;42;M;4000.0;655.0;617.0;0
2011;201906;81350000;26;M;5900.0;341.0;538.0;1
2012;201908;82630492;25;M;5500.0;761.0;681.0;0
2013;201909;6763040;51;M;10400.0;616.0;931.0;1
2014;201908;88070101;26;M;1900.0;669.0;739.0;1
2015;201908;34710060;30;M;2200.0;292.0;454.0;0
2016;201906;3344040;57;M;9500.0;543.0;898.0;1
2017;201905;26113450;37;M;4500.0;610.0;694.0;1
2018;201906;13477764;52;M;7500.0;764.0;787.0;1
2019;201908;89223700;26;M;1900.0;783.0;705.0;0
2020;201906;2804140;52;F;10000.0;795.0;713.0;1
2021;201907;2442120;52;M;3900.0;873.0;792.0;1
2022;201907;89500208;26;M;1660.0;638.0;509.0;0
2023;201907;8473240;51;M;5000.0;641.0;844.0;1
2024;201906;88130405;26;F;1600.0;380.0;562.0;0
2025;201907;38701762;30;F;8000.0;881.0;699.0;1
2026;201908;35519000;30;M;2500.0;540.0;796.0;1
2027;201905;32240020;25;M;1914.0;526.0;629.0;1
2028;201909;5882000;52;M;2000.0;507.0;607.0;0
2029;201908;1313020;29;M;5000.0;529.0;625.0;1
2030;201908;6053020;52;M;9000.0;478.0;850.0;1
2031;201908;71930000;24;F;1796.81;481.0;509.0;1
2032;201908;83560000;23;F;1500.0;633.0;657.0;1
2033;201908;89490000;27;M;3500.0;641.0;597.0;0
2034;201909;25936585;38;F;2500.0;556.0;720.0;1
2035;201909;1222010;57;F;10000.0;845.0;606.0;0
2036;201909;88338095;26;F;4550.0;325.0;617.0;0
2037;201908;14093230;28;M;3250.0;753.0;710.0;0
2038;201908;23058001;27;F;5000.0;742.0;729.0;1
2039;201907;5089030;52;M;20000.0;878.0;597.0;1
2040;201906;5311030;53;M;30000.0;750.0;697.0;0
2041;201909;3149000;54;F;2000.0;481.0;599.0;1
2042;201908;1520030;49;M;12000.0;478.0;793.0;0
2043;201908;59032550;28;M;1600.0;703.0;708.0;1
2044;201906;13035160;51;M;6700.0;448.0;747.0;0
2045;201907;35412000;31;F;5000.0;482.0;653.0;1
2046;201909;3519020;52;M;5704.0;686.0;558.0;0
2047;201906;88338240;25;M;4200.0;733.0;684.0;0
2048;201907;88504301;25;F;1600.0;310.0;667.0;1
2049;201905;85605180;25;F;3215.0;285.0;440.0;0
2050;201905;89254357;23;M;3930.0;549.0;641.0;1
2051;201909;58410357;22;M;1250.0;646.0;588.0;1
2052;201906;88134120;25;M;5000.0;663.0;427.0;0
2053;201909;13041670;55;M;8000.0;847.0;688.0;1
2054;201909;28680000;38;M;6000.0;811.0;847.0;1
2055;201906;37550000;30;M;2000.0;672.0;833.0;1
2056;201906;39770000;31;F;2123.0;398.0;610.0;1
2057;201905;23060275;37;M;4222.0;344.0;648.0;1
2058;201908;38740000;31;M;2000.0;341.0;668.0;1
2059;201906;18277709;53;M;4700.0;661.0;703.0;1
2060;201908;18273105;53;F;16000.0;949.0;767.0;1
2061;201905;59162000;26;M;1880.0;749.0;684.0;0
2062;201909;29167102;37;M;3500.0;272.0;773.0;0
2063;201905;71931540;31;M;25000.0;879.0;742.0;1
2064;201908;89225701;26;M;3850.0;668.0;710.0;1
2065;201908;13035560;39;F;7880.0;526.0;739.0;1
2066;201905;85890000;26;M;2650.0;593.0;593.0;1
2067;201908;13250000;53;M;12100.0;724.0;729.0;1
2068;201908;58990000;28;F;1400.0;677.0;682.0;1
2069;201905;14540000;54;M;4500.0;862.0;813.0;1
2070;201908;4943070;36;M;2000.0;693.0;645.0;0
2071;201909;59080480;29;F;1800.0;727.0;639.0;1
2072;201908;55590000;29;F;1680.0;714.0;658.0;1
2073;201909;23064230;38;M;1550.0;608.0;708.0;1
2074;201909;87140000;23;M;1375.0;282.0;547.0;1
2075;201907;38610000;32;F;3490.0;770.0;670.0;1
2076;201907;39205000;30;M;2800.0;907.0;608.0;1
2077;201907;39205000;30;M;4500.0;826.0;608.0;1
2078;201906;3819160;50;M;3000.0;459.0;650.0;0
2079;201908;38800000;23;M;2700.0;814.0;765.0;1
2080;201909;58059719;28;M;3000.0;593.0;598.0;1
2081;201909;29178400;36;M;3465.7;560.0;703.0;1
2082;201908;26272390;39;M;1680.0;338.0;660.0;1
2083;201909;5583070;28;M;3600.0;699.0;670.0;1
2084;201906;86170000;25;M;1478.0;462.0;677.0;1
2085;201905;83305300;21;M;1500.0;626.0;639.0;1
2086;201908;29290000;44;F;4900.0;162.0;571.0;1
2087;201906;35700491;24;M;1500.0;556.0;683.0;0
2088;201908;32015393;30;F;1700.0;387.0;562.0;1
2089;201907;36600000;26;F;3500.0;99.0;539.0;0
2090;201909;53419630;30;M;2000.0;515.0;577.0;1
2091;201907;50980655;28;M;2500.0;540.0;535.0;0
2092;201905;89235210;24;M;5500.0;900.0;761.0;1
2093;201908;35051490;32;F;1300.0;585.0;725.0;0
2094;201909;4623070;52;F;8000.0;352.0;663.0;1
2095;201907;87112450;25;M;2200.0;770.0;718.0;1
2096;201905;31255550;30;F;2500.0;479.0;591.0;1
2097;201908;22610210;38;M;8000.0;433.0;666.0;1
2098;201905;2241140;54;F;12000.0;745.0;689.0;0
2099;201908;22631370;36;M;10300.0;668.0;704.0;1
2100;201906;88750000;25;F;1500.0;358.0;642.0;1
2101;201907;35503240;28;M;4000.0;282.0;631.0;1
2102;201906;7194000;53;M;4500.0;700.0;596.0;0
2103;201909;21863360;38;M;3000.0;887.0;711.0;1
2104;201908;30770160;29;F;3000.0;269.0;656.0;0
2105;201908;88111490;26;M;2000.0;462.0;736.0;1
2106;201907;88272068;25;F;1360.0;428.0;689.0;1
2107;201909;21215100;37;M;2500.0;387.0;722.0;1
2108;201909;85505180;25;M;2600.0;851.0;735.0;1
2109;201908;37466000;30;M;2400.0;532.0;815.0;1
2110;201908;33944185;27;F;3000.0;556.0;599.0;1
2111;201907;37464000;31;F;1544.04;655.0;625.0;1
2112;201909;27333002;36;M;3000.0;450.0;684.0;1
2113;201909;89027400;25;M;2000.0;714.0;540.0;0
2114;201909;31070022;32;M;5000.0;865.0;725.0;1
2115;201907;4286100;47;M;10000.0;834.0;822.0;1
2116;201908;22745271;37;M;7000.0;411.0;743.0;0
2117;201909;27770000;39;M;3500.0;198.0;765.0;1
2118;201907;20561202;38;M;8000.0;487.0;726.0;1
2119;201908;9520650;52;M;5500.0;727.0;858.0;1
2120;201907;32341410;29;M;9000.0;646.0;649.0;1
2121;201905;68795000;61;M;7500.0;844.0;660.0;1
2122;201909;29645000;36;F;3142.14;938.0;689.0;1
2123;201906;85980000;26;M;2200.0;717.0;714.0;0
2124;201907;81560160;25;M;1500.0;741.0;534.0;1
2125;201907;26220390;38;M;2500.0;738.0;554.0;0
2126;201907;2855150;29;M;2000.0;627.0;713.0;1
2127;201907;2976090;53;F;2400.0;204.0;676.0;1
2128;201906;35500459;25;F;2000.0;535.0;766.0;1
2129;201907;9090510;53;F;2000.0;607.0;629.0;1
2130;201908;28633720;36;M;3500.0;621.0;664.0;1
2131;201907;26110260;38;M;4500.0;809.0;645.0;1
2132;201908;81590340;24;F;1500.0;851.0;689.0;1
2133;201907;4075000;54;F;10000.0;917.0;729.0;1
2134;201908;28623505;36;F;5000.0;663.0;616.0;1
2135;201909;13315000;51;M;6000.0;755.0;565.0;1
2136;201905;81610150;23;F;1300.0;635.0;533.0;0
2137;201908;33825110;29;M;16500.0;612.0;729.0;0
2138;201905;82620230;25;F;12000.0;758.0;781.0;1
2139;201908;85908020;25;M;3500.0;610.0;652.0;1
2140;201906;89176000;22;M;2000.0;320.0;651.0;1
2141;201907;2017013;28;M;3000.0;805.0;668.0;0
2142;201909;86690000;23;M;2790.9;560.0;576.0;1
2143;201909;88600000;26;F;2000.0;478.0;588.0;1
2144;201905;89042200;26;M;3000.0;552.0;645.0;1
2145;201906;89042200;26;M;3000.0;514.0;670.0;1
2146;201907;9041370;52;F;15000.0;691.0;759.0;1
2147;201905;89237410;21;F;2004.0;515.0;682.0;1
2148;201908;89226538;21;F;1700.0;529.0;736.0;1
2149;201908;30642360;31;F;4000.0;881.0;801.0;1
2150;201905;31525150;12;M;2500.0;657.0;733.0;1
2151;201909;9530250;51;F;10000.0;543.0;828.0;1
2152;201908;36051040;30;F;1200.0;691.0;789.0;1
2153;201908;28637000;36;M;2000.0;500.0;692.0;1
2154;201909;35720000;30;M;1500.0;688.0;639.0;1
2155;201907;35519000;31;M;2045.0;607.0;594.0;0
2156;201906;33936120;29;F;1200.0;640.0;630.0;1
2157;201907;33936120;29;F;1200.0;405.0;697.0;1
2158;201905;9662020;48;M;5500.0;355.0;828.0;1
2159;201909;28360000;55;F;1800.0;686.0;620.0;1
2160;201907;87005040;24;M;1384.0;797.0;569.0;0
2161;201908;3446090;52;M;2300.0;198.0;706.0;1
2162;201909;87083680;23;F;1200.0;616.0;570.0;1
2163;201908;2635160;29;F;2000.0;461.0;584.0;1
2164;201908;8081290;52;M;5000.0;537.0;576.0;1
2165;201906;5854060;49;F;2500.0;500.0;694.0;1
2166;201909;58081310;30;F;2400.0;783.0;789.0;1
2167;201908;38210000;28;M;3000.0;733.0;706.0;1
2168;201907;2234001;51;M;6000.0;647.0;676.0;1
2169;201905;20765360;35;M;4000.0;447.0;700.0;0
2170;201909;89253412;22;M;2000.0;872.0;624.0;0
2171;201908;24416240;36;M;4000.0;689.0;589.0;0
2172;201909;89230600;23;M;1300.0;453.0;671.0;1
2173;201907;89042030;49;M;1569.11;862.0;714.0;1
2174;201909;54753041;28;F;1900.0;283.0;549.0;0
2175;201907;69030730;36;M;6000.0;853.0;816.0;1
2176;201909;89237166;23;M;2500.0;271.0;612.0;1
2177;201909;29171706;37;M;4200.0;288.0;762.0;1
2178;201907;29172680;39;F;5200.0;834.0;682.0;1
2179;201905;81490542;25;F;1305.0;621.0;545.0;1
2180;201908;89040020;23;M;2500.0;815.0;834.0;1
2181;201905;35774000;31;F;2500.0;707.0;619.0;1
2182;201906;36300222;30;M;1200.0;759.0;578.0;0
2183;201907;25555030;38;M;2000.0;619.0;695.0;1
2184;201908;27220080;36;F;4000.0;294.0;536.0;1
2185;201906;20740030;38;F;3864.0;395.0;626.0;0
2186;201908;35059280;32;M;2500.0;879.0;735.0;1
2187;201907;52050138;25;M;3600.0;691.0;635.0;1
2188;201908;26262170;37;M;1780.0;552.0;685.0;1
2189;201906;29199025;37;M;7000.0;703.0;715.0;1
2190;201906;89136000;26;M;3800.0;654.0;696.0;1
2191;201908;83326715;24;F;1500.0;643.0;734.0;0
2192;201906;13456455;48;M;2950.0;303.0;664.0;1
2193;201906;86083440;22;M;1500.0;722.0;696.0;1
2194;201909;26120060;35;M;3800.0;168.0;702.0;0
2195;201906;13454038;52;M;3000.0;772.0;619.0;0
2196;201909;35530000;25;M;2300.0;610.0;722.0;0
2197;201908;55355000;27;F;2000.0;576.0;747.0;1
2198;201906;13221300;30;M;4000.0;470.0;687.0;0
2199;201908;35170245;31;M;6000.0;696.0;574.0;1
2200;201909;21221010;37;F;2663.0;394.0;626.0;0
2201;201907;32670050;31;F;3000.0;582.0;726.0;1
2202;201907;28930000;35;M;2500.0;710.0;691.0;1
2203;201906;28990846;35;F;4015.0;529.0;783.0;1
2204;201909;88060268;24;M;1300.0;250.0;497.0;0
2205;201907;36033220;24;M;1500.0;711.0;648.0;1
2206;201905;29055600;35;F;8000.0;675.0;737.0;0
2207;201907;88070170;21;F;1400.0;587.0;676.0;1
2208;201907;56440000;28;F;2000.0;693.0;675.0;1
2209;201908;88309445;24;M;1456.0;833.0;720.0;1
2210;201908;6162220;49;M;1530.0;250.0;713.0;1
2211;201907;87112030;22;M;1600.0;591.0;587.0;1
2212;201907;89020451;24;F;1600.0;453.0;511.0;0
2213;201908;88407000;23;F;1250.0;909.0;584.0;1
2214;201909;6250220;54;M;2800.0;292.0;520.0;1
2215;201907;20750093;37;M;2500.0;268.0;672.0;1
2216;201908;6243280;27;M;1800.0;671.0;761.0;1
2217;201907;54450121;64;M;2645.62;2.0;499.0;1
2218;201906;33113015;29;F;4500.0;545.0;835.0;1
2219;201907;13063350;53;M;8500.0;696.0;790.0;1
2220;201909;30770230;29;M;3288.25;721.0;526.0;0
2221;201906;9634010;50;F;7100.0;794.0;693.0;1
2222;201906;89935000;22;M;1700.0;517.0;660.0;1
2223;201906;29170084;29;M;2205.0;590.0;708.0;1
2224;201906;88960000;24;F;1254.0;716.0;546.0;1
2225;201906;88025010;24;M;4500.0;501.0;765.0;1
2226;201906;13471255;30;F;4580.0;339.0;661.0;0
2227;201906;87580000;24;F;2000.0;697.0;740.0;0
2228;201907;4134001;37;F;4454.0;724.0;726.0;1
2229;201909;89172000;12;M;2400.0;747.0;740.0;0
2230;201907;39403226;28;F;4100.0;580.0;618.0;0
2231;201908;53409600;27;M;1400.0;447.0;536.0;0
2232;201908;88122170;22;F;1264.0;549.0;705.0;1
2233;201907;11030000;47;F;4000.0;657.0;649.0;1
2234;201905;52040050;24;F;2500.0;549.0;658.0;1
2235;201908;80220041;24;M;1600.0;442.0;750.0;1
2236;201908;21341460;36;M;4200.0;654.0;587.0;0
2237;201908;4207000;47;F;6500.0;593.0;521.0;0
2238;201908;25015327;35;M;4000.0;559.0;713.0;1
2239;201905;30350210;30;M;4000.0;526.0;681.0;1
2240;201907;30692663;28;M;2500.0;462.0;623.0;1
2241;201909;58397000;27;F;2200.0;2.0;676.0;1
2242;201906;54520155;27;F;2790.0;800.0;700.0;1
2243;201909;15800040;52;M;3500.0;450.0;807.0;1
2244;201907;38038082;29;F;1800.0;763.0;674.0;1
2245;201906;27281030;35;F;5000.0;769.0;701.0;0
2246;201908;12213301;50;F;1460.0;691.0;684.0;1
2247;201908;30310550;26;M;4500.0;341.0;680.0;1
2248;201906;5758090;24;M;3300.0;464.0;698.0;1
2249;201907;81260100;22;M;1700.0;688.0;686.0;1
2250;201906;37556023;27;F;1500.0;655.0;579.0;0
2251;201907;7251370;32;F;2399.0;529.0;675.0;1
2252;201908;38706177;31;F;2800.0;559.0;667.0;0
2253;201905;24855312;36;M;4500.0;808.0;700.0;1
2254;201905;23065615;35;M;5046.0;535.0;692.0;0
2255;201906;83320350;24;M;1900.0;;609.0;1
2256;201906;29090310;36;M;1700.0;665.0;774.0;1
2257;201906;29680000;37;F;2500.0;286.0;723.0;1
2258;201908;38625000;24;F;5000.0;537.0;557.0;1
2259;201906;4002020;48;M;22000.0;851.0;812.0;1
2260;201909;87050260;23;M;2000.0;450.0;663.0;0
2261;201909;85813592;24;M;4000.0;624.0;638.0;1
2262;201907;18150000;64;F;4500.0;812.0;755.0;1
2263;201908;23092205;34;M;5000.0;638.0;580.0;0
2264;201907;58088090;26;M;4700.0;596.0;650.0;1
2265;201906;95110314;23;M;1900.0;268.0;658.0;0
2266;201908;26572300;35;M;8800.0;400.0;777.0;1
2267;201908;9750001;53;M;12000.0;545.0;754.0;0
2268;201908;35763000;34;F;3500.0;864.0;735.0;1
2269;201907;35040876;28;F;2443.0;652.0;785.0;1
2270;201908;2073090;52;F;5000.0;624.0;637.0;1
2271;201909;58270000;27;M;2500.0;484.0;601.0;0
2272;201905;6880000;49;M;3500.0;797.0;655.0;1
2273;201907;24717000;37;M;5000.0;683.0;714.0;1
2274;201908;83408545;22;M;2100.0;531.0;626.0;0
2275;201909;86806638;23;F;1400.0;629.0;573.0;0
2276;201909;21061640;34;F;1500.0;495.0;578.0;0
2277;201906;89218301;23;M;1600.0;459.0;745.0;1
2278;201907;32180260;30;F;2600.0;745.0;606.0;0
2279;201907;56120000;24;M;2040.0;306.0;633.0;1
2280;201907;30421448;28;F;1920.05;778.0;705.0;1
2281;201907;22775046;37;M;5000.0;500.0;817.0;1
2282;201907;33600000;29;M;2791.37;518.0;728.0;1
2283;201905;11050070;51;F;2000.0;613.0;775.0;1
2284;201908;5085902;51;M;9000.0;185.0;588.0;0
2285;201909;22770102;34;F;8791.55;559.0;772.0;1
2286;201908;89161218;22;M;1500.0;468.0;672.0;0
2287;201905;4326070;27;F;4079.0;792.0;721.0;1
2288;201906;1215001;52;F;4000.0;476.0;730.0;1
2289;201907;4559000;51;F;3000.0;482.0;752.0;1
2290;201909;4466050;51;F;3000.0;461.0;667.0;1
2291;201906;28895880;36;M;5000.0;801.0;861.0;1
2292;201908;59400000;23;M;1500.0;574.0;651.0;1
2293;201907;22631450;35;M;3300.0;579.0;658.0;1
2294;201909;38400628;28;F;2500.0;90.0;496.0;0
2295;201909;32623100;30;F;2500.0;252.0;779.0;1
2296;201907;24858644;36;F;2000.0;226.0;535.0;0
2297;201907;27600000;37;M;1346.42;618.0;637.0;1
2298;201909;89360000;23;M;2000.0;674.0;563.0;1
2299;201909;35600000;29;F;2500.0;473.0;652.0;0
2300;201908;89295000;21;F;2000.0;461.0;597.0;1
2301;201907;37750000;27;M;2500.0;728.0;671.0;0
2302;201907;32670026;30;F;1300.0;534.0;676.0;1
2303;201906;29194044;36;F;3000.0;369.0;642.0;0
2304;201907;30626002;29;M;2500.0;605.0;583.0;0
2305;201909;9195530;51;M;1300.0;669.0;595.0;0
2306;201905;24445495;35;M;14000.0;213.0;662.0;0
2307;201908;58480000;27;M;1500.0;406.0;659.0;0
2308;201908;88625000;23;M;1200.0;761.0;628.0;1
2309;201909;7161450;52;F;7000.0;900.0;718.0;1
2310;201908;29163172;36;M;3000.0;672.0;637.0;1
2311;201907;85812171;22;F;1700.0;552.0;631.0;0
2312;201909;35502299;27;M;4000.0;655.0;742.0;1
2313;201907;89809722;21;F;1200.0;828.0;714.0;1
2314;201908;88085120;21;F;2000.0;514.0;738.0;1
2315;201906;29703169;21;;2000.0;529.0;679.0;1
2316;201909;29167142;26;F;4200.0;770.0;655.0;1
2317;201908;21021380;36;M;4000.0;615.0;615.0;0
2318;201907;37880000;26;M;2500.0;738.0;766.0;1
2319;201908;24456240;35;M;3000.0;349.0;755.0;1
2320;201908;13715000;48;M;2700.0;241.0;777.0;1
2321;201908;28250000;37;M;4500.0;660.0;603.0;0
2322;201909;38409047;29;F;7000.0;363.0;725.0;0
2323;201907;37660000;31;F;1300.0;454.0;598.0;0
2324;201908;81880000;22;M;1360.0;823.0;666.0;1
2325;201906;86600039;22;F;1800.0;565.0;730.0;1
2326;201908;13421729;30;M;2080.0;484.0;620.0;1
2327;201907;22011020;35;F;13500.0;783.0;699.0;1
2328;201905;29151830;35;M;2200.0;521.0;661.0;1
